Customer_ID,Full_Name,Birth_Date,Region_ID
117919,Customer_17919,1990-03-07,7
117920,Customer_17920,1961-06-09,6
117921,Customer_17921,1958-04-04,7
117922,Customer_17922,1989-12-25,9
117923,Customer_17923,1983-08-21,2
117924,Customer_17924,1980-11-08,7
117925,Customer_17925,1975-01-23,5
117926,Customer_17926,1952-05-07,10
117927,Customer_17927,1954-10-05,8
117928,Customer_17928,1993-08-05,3
117929,Customer_17929,1969-11-01,1
117930,Customer_17930,1985-07-09,8
117931,Customer_17931,1981-05-05,4
117932,Customer_17932,1950-11-21,8
117933,Customer_17933,1985-03-17,8
117934,Customer_17934,1975-07-22,10
117935,Customer_17935,1962-08-27,2
117936,Customer_17936,1979-11-05,8
117937,Customer_17937,1966-11-24,2
117938,Customer_17938,1988-09-23,2
117939,Customer_17939,1986-06-15,7
117940,Customer_17940,1957-07-05,6
117941,Customer_17941,1988-06-06,7
117942,Customer_17942,1984-08-07,10
117943,Customer_17943,1955-10-18,2
117944,Customer_17944,1951-02-25,4
117945,Customer_17945,1984-03-04,1
117946,Customer_17946,1981-11-27,10
117947,Customer_17947,1997-07-02,2
117948,Customer_17948,1969-07-03,8
117949,Customer_17949,1990-08-17,6
117950,Customer_17950,1997-06-05,7
117951,Customer_17951,1980-07-02,8
117952,Customer_17952,1959-09-05,1
117953,Customer_17953,1964-03-08,7
117954,Customer_17954,1996-10-15,4
117955,Customer_17955,1973-08-16,9
117956,Customer_17956,1981-03-24,2
117957,Customer_17957,1965-10-26,1
117958,Customer_17958,1996-04-05,3
117959,Customer_17959,1964-10-06,6
117960,Customer_17960,1987-11-05,5
117961,Customer_17961,1955-08-07,10
117962,Customer_17962,1958-07-08,8
117963,Customer_17963,1992-09-08,4
117964,Customer_17964,1998-09-04,8
117965,Customer_17965,1956-05-27,2
117966,Customer_17966,1997-11-11,4
117967,Customer_17967,1962-02-18,5
117968,Customer_17968,1988-07-24,7
117969,Customer_17969,1979-11-06,1
117970,Customer_17970,1957-12-27,3
117971,Customer_17971,1961-08-15,8
117972,Customer_17972,1958-05-22,6
117973,Customer_17973,1988-08-08,1
117974,Customer_17974,1979-12-01,7
117975,Customer_17975,1989-02-26,6
117976,Customer_17976,1999-10-01,6
117977,Customer_17977,1987-09-07,1
117978,Customer_17978,1984-05-14,10
117979,Customer_17979,1984-10-18,7
117980,Customer_17980,1965-08-17,2
117981,Customer_17981,1998-06-26,10
117982,Customer_17982,1985-07-26,4
117983,Customer_17983,1960-08-25,1
117984,Customer_17984,1990-07-09,3
117985,Customer_17985,1956-09-20,3
117986,Customer_17986,1958-06-26,9
117987,Customer_17987,1997-12-24,3
117988,Customer_17988,1963-04-09,4
117989,Customer_17989,1966-01-06,8
117990,Customer_17990,1990-10-16,8
117991,Customer_17991,1972-10-24,3
117992,Customer_17992,1959-03-05,8
117993,Customer_17993,1981-03-09,4
117994,Customer_17994,1983-06-27,8
117995,Customer_17995,1962-11-21,4
117996,Customer_17996,1992-04-26,4
117997,Customer_17997,1950-09-25,8
117998,Customer_17998,1964-11-17,6
117999,Customer_17999,1982-07-05,3
118000,Customer_18000,1998-05-12,10
118001,Customer_18001,1952-02-23,10
118002,Customer_18002,1960-12-17,6
118003,Customer_18003,1987-05-05,5
118004,Customer_18004,1993-06-16,10
118005,Customer_18005,1963-01-06,1
118006,Customer_18006,1962-05-14,10
118007,Customer_18007,1969-08-07,3
118008,Customer_18008,1991-11-20,3
118009,Customer_18009,1983-07-17,4
118010,Customer_18010,1957-11-11,2
118011,Customer_18011,1978-10-06,2
118012,Customer_18012,1989-11-07,1
118013,Customer_18013,1991-10-05,5
118014,Customer_18014,1993-09-10,9
118015,Customer_18015,1981-07-15,2
118016,Customer_18016,1953-04-24,9
118017,Customer_18017,1973-01-19,9
118018,Customer_18018,1987-04-21,3
118019,Customer_18019,1974-02-19,1
118020,Customer_18020,1984-12-01,5
118021,Customer_18021,1958-12-11,9
118022,Customer_18022,1972-02-01,8
118023,Customer_18023,1995-11-15,8
118024,Customer_18024,1994-05-05,6
118025,Customer_18025,1984-10-23,4
118026,Customer_18026,1981-09-01,10
118027,Customer_18027,1964-03-06,4
118028,Customer_18028,1976-03-07,9
118029,Customer_18029,1988-10-26,3
118030,Customer_18030,1951-11-08,10
118031,Customer_18031,1950-08-02,8
118032,Customer_18032,1979-05-08,6
118033,Customer_18033,1982-01-20,2
118034,Customer_18034,1983-09-07,7
118035,Customer_18035,1966-01-05,2
118036,Customer_18036,1955-01-01,8
118037,Customer_18037,1954-12-12,2
118038,Customer_18038,1958-06-05,6
118039,Customer_18039,1958-12-09,10
118040,Customer_18040,1981-12-16,8
118041,Customer_18041,1974-09-02,10
118042,Customer_18042,1953-03-09,7
118043,Customer_18043,1966-08-23,9
118044,Customer_18044,1993-11-21,10
118045,Customer_18045,1979-05-03,9
118046,Customer_18046,1955-01-16,5
118047,Customer_18047,1994-01-21,3
118048,Customer_18048,1950-09-21,1
118049,Customer_18049,1971-03-10,4
118050,Customer_18050,1982-05-08,7
118051,Customer_18051,1992-09-10,2
118052,Customer_18052,1988-04-14,5
118053,Customer_18053,1950-03-08,9
118054,Customer_18054,1975-04-05,5
118055,Customer_18055,1996-08-09,6
118056,Customer_18056,1987-05-01,8
118057,Customer_18057,1962-06-22,4
118058,Customer_18058,1970-10-27,2
118059,Customer_18059,1966-01-26,8
118060,Customer_18060,1984-09-24,5
118061,Customer_18061,1955-07-10,1
118062,Customer_18062,1993-05-04,5
118063,Customer_18063,1984-07-18,10
118064,Customer_18064,1998-10-15,2
118065,Customer_18065,1975-12-18,6
118066,Customer_18066,1993-12-24,10
118067,Customer_18067,1951-12-11,1
118068,Customer_18068,1957-01-16,3
118069,Customer_18069,1997-04-18,5
118070,Customer_18070,1964-01-05,1
118071,Customer_18071,1987-03-26,7
118072,Customer_18072,1961-11-18,10
118073,Customer_18073,1982-07-06,10
118074,Customer_18074,1957-03-01,7
118075,Customer_18075,1967-03-14,7
118076,Customer_18076,1971-09-09,8
118077,Customer_18077,1969-11-14,9
118078,Customer_18078,1988-07-02,7
118079,Customer_18079,1982-12-17,4
118080,Customer_18080,1984-12-03,2
118081,Customer_18081,1999-08-21,3
118082,Customer_18082,1964-06-20,4
118083,Customer_18083,1962-05-04,3
118084,Customer_18084,1968-07-25,10
118085,Customer_18085,1958-01-11,8
118086,Customer_18086,1991-12-11,2
118087,Customer_18087,1975-01-23,5
118088,Customer_18088,1976-02-14,9
118089,Customer_18089,1978-08-04,6
118090,Customer_18090,1995-10-15,10
118091,Customer_18091,1990-03-02,3
118092,Customer_18092,1980-12-13,6
118093,Customer_18093,1969-03-12,5
118094,Customer_18094,1967-12-25,6
118095,Customer_18095,1979-08-23,1
118096,Customer_18096,1980-05-10,5
118097,Customer_18097,1951-07-23,2
118098,Customer_18098,1978-12-01,5
118099,Customer_18099,1968-03-11,7
118100,Customer_18100,1995-06-22,4
118101,Customer_18101,1996-11-10,6
118102,Customer_18102,1959-10-16,6
118103,Customer_18103,1973-02-01,7
118104,Customer_18104,1956-06-12,7
118105,Customer_18105,1997-09-27,2
118106,Customer_18106,1972-08-26,8
118107,Customer_18107,1954-04-08,6
118108,Customer_18108,1978-08-12,3
118109,Customer_18109,1985-12-25,6
118110,Customer_18110,1987-10-09,8
118111,Customer_18111,1971-04-06,10
118112,Customer_18112,1952-01-09,10
118113,Customer_18113,1984-11-09,8
118114,Customer_18114,1967-04-15,1
118115,Customer_18115,1975-04-04,9
118116,Customer_18116,1957-04-27,3
118117,Customer_18117,1951-01-22,9
118118,Customer_18118,1971-03-06,5
118119,Customer_18119,1953-12-18,6
118120,Customer_18120,1964-05-04,7
118121,Customer_18121,1955-12-04,2
118122,Customer_18122,1979-12-05,3
118123,Customer_18123,1985-03-15,2
118124,Customer_18124,1979-04-26,8
118125,Customer_18125,1967-01-12,10
118126,Customer_18126,1990-04-18,4
118127,Customer_18127,1989-10-11,7
118128,Customer_18128,1970-05-21,5
118129,Customer_18129,1961-11-22,5
118130,Customer_18130,1983-03-22,4
118131,Customer_18131,1967-11-11,3
118132,Customer_18132,1960-07-16,4
118133,Customer_18133,1967-04-25,2
118134,Customer_18134,1954-12-07,7
118135,Customer_18135,1983-10-17,7
118136,Customer_18136,1959-05-18,3
118137,Customer_18137,1999-04-22,6
118138,Customer_18138,1965-06-10,2
118139,Customer_18139,1991-09-01,5
118140,Customer_18140,1987-09-11,6
118141,Customer_18141,1978-11-09,1
118142,Customer_18142,1961-02-21,5
118143,Customer_18143,1999-10-19,4
118144,Customer_18144,1971-04-19,8
118145,Customer_18145,1970-09-08,5
118146,Customer_18146,1992-10-10,5
118147,Customer_18147,1964-10-23,8
118148,Customer_18148,1976-03-26,7
118149,Customer_18149,1997-07-23,5
118150,Customer_18150,1994-07-14,6
118151,Customer_18151,1992-10-06,3
118152,Customer_18152,1967-04-26,1
118153,Customer_18153,1986-05-14,9
118154,Customer_18154,1966-04-27,10
118155,Customer_18155,1976-05-13,6
118156,Customer_18156,1966-05-21,5
118157,Customer_18157,1978-07-09,2
118158,Customer_18158,1968-01-14,1
118159,Customer_18159,1952-07-03,4
118160,Customer_18160,1950-08-02,8
118161,Customer_18161,1983-07-01,1
118162,Customer_18162,1978-05-15,5
118163,Customer_18163,1998-06-19,5
118164,Customer_18164,1957-05-18,3
118165,Customer_18165,1996-02-12,2
118166,Customer_18166,1999-11-07,6
118167,Customer_18167,1951-06-05,3
118168,Customer_18168,1970-06-12,5
118169,Customer_18169,1973-02-14,3
118170,Customer_18170,1974-06-25,4
118171,Customer_18171,1971-03-20,10
118172,Customer_18172,1991-05-20,6
118173,Customer_18173,1990-04-08,1
118174,Customer_18174,1961-11-19,4
118175,Customer_18175,1999-05-12,6
118176,Customer_18176,1969-10-08,3
118177,Customer_18177,1968-04-13,3
118178,Customer_18178,1987-08-02,4
118179,Customer_18179,1950-03-02,4
118180,Customer_18180,1951-01-20,6
118181,Customer_18181,1990-11-13,2
118182,Customer_18182,1974-05-11,1
118183,Customer_18183,1985-01-01,6
118184,Customer_18184,1969-06-05,5
118185,Customer_18185,1950-07-20,7
118186,Customer_18186,1980-08-22,4
118187,Customer_18187,1969-05-20,9
118188,Customer_18188,1997-05-11,1
118189,Customer_18189,1961-06-06,3
118190,Customer_18190,1987-10-12,6
118191,Customer_18191,1960-12-15,8
118192,Customer_18192,1992-03-23,3
118193,Customer_18193,1966-10-13,9
118194,Customer_18194,1980-10-05,9
118195,Customer_18195,1952-09-21,6
118196,Customer_18196,1998-02-10,7
118197,Customer_18197,1971-01-11,4
118198,Customer_18198,1967-12-11,2
118199,Customer_18199,1994-12-22,6
118200,Customer_18200,1954-04-05,8
118201,Customer_18201,1986-12-23,4
118202,Customer_18202,1965-10-24,10
118203,Customer_18203,1978-08-24,5
118204,Customer_18204,1961-04-26,10
118205,Customer_18205,1986-02-06,1
118206,Customer_18206,1964-02-14,4
118207,Customer_18207,1993-10-20,9
118208,Customer_18208,1960-11-23,5
118209,Customer_18209,1953-09-19,9
118210,Customer_18210,1975-10-24,2
118211,Customer_18211,1984-05-23,1
118212,Customer_18212,1984-11-27,1
118213,Customer_18213,1973-09-05,5
118214,Customer_18214,1958-02-08,8
118215,Customer_18215,1976-04-25,2
118216,Customer_18216,1963-11-04,4
118217,Customer_18217,1978-11-16,6
118218,Customer_18218,1999-09-23,1
118219,Customer_18219,1963-04-27,8
118220,Customer_18220,1976-09-21,9
118221,Customer_18221,1996-05-27,7
118222,Customer_18222,1982-11-27,3
118223,Customer_18223,1999-05-04,1
118224,Customer_18224,1986-04-23,5
118225,Customer_18225,1998-02-04,10
118226,Customer_18226,1960-12-09,7
118227,Customer_18227,1978-08-09,7
118228,Customer_18228,1958-10-16,10
118229,Customer_18229,1981-05-13,4
118230,Customer_18230,1989-09-25,9
118231,Customer_18231,1982-08-23,10
118232,Customer_18232,1988-08-21,1
118233,Customer_18233,1991-10-17,9
118234,Customer_18234,1953-09-12,10
118235,Customer_18235,1966-07-01,2
118236,Customer_18236,1997-02-23,6
118237,Customer_18237,1982-03-17,9
118238,Customer_18238,1955-08-22,3
118239,Customer_18239,1976-07-03,2
118240,Customer_18240,1966-09-27,4
118241,Customer_18241,1999-12-27,9
118242,Customer_18242,1960-11-22,7
118243,Customer_18243,1985-12-06,7
118244,Customer_18244,1963-11-19,7
118245,Customer_18245,1978-09-21,9
118246,Customer_18246,1954-03-04,8
118247,Customer_18247,1963-11-07,8
118248,Customer_18248,1975-08-10,1
118249,Customer_18249,1983-02-02,7
118250,Customer_18250,1992-10-27,5
118251,Customer_18251,1991-01-09,6
118252,Customer_18252,1951-01-19,10
118253,Customer_18253,1998-12-26,6
118254,Customer_18254,1997-11-06,7
118255,Customer_18255,1996-09-20,9
118256,Customer_18256,1954-12-21,6
118257,Customer_18257,1987-08-15,1
118258,Customer_18258,1985-10-04,9
118259,Customer_18259,1985-11-14,4
118260,Customer_18260,1992-02-24,1
118261,Customer_18261,1987-03-06,3
118262,Customer_18262,1968-08-10,5
118263,Customer_18263,1966-10-12,1
118264,Customer_18264,1953-04-18,4
118265,Customer_18265,1963-12-09,5
118266,Customer_18266,1951-04-26,1
118267,Customer_18267,1951-12-08,4
118268,Customer_18268,1978-06-20,8
118269,Customer_18269,1951-03-03,6
118270,Customer_18270,1955-10-08,10
118271,Customer_18271,1994-03-19,1
118272,Customer_18272,1950-11-12,10
118273,Customer_18273,1952-11-01,9
118274,Customer_18274,1962-05-06,8
118275,Customer_18275,1982-05-27,5
118276,Customer_18276,1951-01-09,7
118277,Customer_18277,1971-08-08,8
118278,Customer_18278,1987-03-15,5
118279,Customer_18279,1996-10-23,2
118280,Customer_18280,1986-11-07,8
118281,Customer_18281,1964-10-10,7
118282,Customer_18282,1968-12-03,5
118283,Customer_18283,1955-05-22,2
118284,Customer_18284,1986-01-20,7
118285,Customer_18285,1986-09-16,2
118286,Customer_18286,1973-12-23,1
118287,Customer_18287,1962-09-19,4
118288,Customer_18288,1970-06-09,9
118289,Customer_18289,1963-05-13,9
118290,Customer_18290,1975-09-10,6
118291,Customer_18291,1974-05-27,5
118292,Customer_18292,1979-06-03,3
118293,Customer_18293,1982-05-10,3
118294,Customer_18294,1956-07-21,9
118295,Customer_18295,1962-04-15,6
118296,Customer_18296,1995-04-06,9
118297,Customer_18297,1972-02-06,10
118298,Customer_18298,1987-02-25,1
118299,Customer_18299,1976-03-21,2
118300,Customer_18300,1968-03-06,4
118301,Customer_18301,1958-09-12,2
118302,Customer_18302,1961-01-27,4
118303,Customer_18303,1969-12-27,4
118304,Customer_18304,1977-04-03,9
118305,Customer_18305,1967-11-06,4
118306,Customer_18306,1996-02-21,5
118307,Customer_18307,1968-08-22,1
118308,Customer_18308,1976-05-02,8
118309,Customer_18309,1965-06-25,7
118310,Customer_18310,1989-02-03,1
118311,Customer_18311,1992-12-27,2
118312,Customer_18312,1979-08-24,7
118313,Customer_18313,1978-07-10,6
118314,Customer_18314,1986-08-10,3
118315,Customer_18315,1988-04-13,1
118316,Customer_18316,1962-06-21,4
118317,Customer_18317,1950-12-24,6
118318,Customer_18318,1953-01-08,7
118319,Customer_18319,1968-08-09,7
118320,Customer_18320,1990-11-25,1
118321,Customer_18321,1966-08-07,4
118322,Customer_18322,1974-04-24,8
118323,Customer_18323,1965-03-06,6
118324,Customer_18324,1950-01-11,5
118325,Customer_18325,1988-01-06,6
118326,Customer_18326,1982-08-10,7
118327,Customer_18327,1979-09-12,6
118328,Customer_18328,1954-10-06,3
118329,Customer_18329,1978-03-15,1
118330,Customer_18330,1952-10-05,9
118331,Customer_18331,1993-02-01,10
118332,Customer_18332,1965-05-26,9
118333,Customer_18333,1972-07-13,3
118334,Customer_18334,1971-11-19,10
118335,Customer_18335,1979-08-17,2
118336,Customer_18336,1983-05-02,2
118337,Customer_18337,1950-05-20,3
118338,Customer_18338,1976-05-25,5
118339,Customer_18339,1973-11-18,6
118340,Customer_18340,1967-06-27,6
118341,Customer_18341,1993-06-02,1
118342,Customer_18342,1988-12-10,3
118343,Customer_18343,1957-05-04,4
118344,Customer_18344,1987-06-19,10
118345,Customer_18345,1955-07-21,8
118346,Customer_18346,1984-10-24,4
118347,Customer_18347,1981-02-01,7
118348,Customer_18348,1967-03-04,9
118349,Customer_18349,1980-12-09,8
118350,Customer_18350,1968-01-01,9
118351,Customer_18351,1991-09-13,3
118352,Customer_18352,1972-09-27,7
118353,Customer_18353,1973-09-03,6
118354,Customer_18354,1961-06-05,9
118355,Customer_18355,1994-07-15,8
118356,Customer_18356,1974-12-24,7
118357,Customer_18357,1995-07-01,7
118358,Customer_18358,1997-11-07,10
118359,Customer_18359,1983-01-25,2
118360,Customer_18360,1987-02-02,4
118361,Customer_18361,1994-05-25,10
118362,Customer_18362,1958-04-04,1
118363,Customer_18363,1982-04-15,1
118364,Customer_18364,1989-03-10,1
118365,Customer_18365,1952-04-15,3
118366,Customer_18366,1985-03-14,7
118367,Customer_18367,1986-02-20,9
118368,Customer_18368,1966-12-07,9
118369,Customer_18369,1954-05-05,4
118370,Customer_18370,1993-12-06,7
118371,Customer_18371,1983-02-11,8
118372,Customer_18372,1975-10-18,4
118373,Customer_18373,1978-08-17,2
118374,Customer_18374,1966-01-11,5
118375,Customer_18375,1985-04-09,7
118376,Customer_18376,1981-08-22,5
118377,Customer_18377,1967-01-09,3
118378,Customer_18378,1959-08-07,4
118379,Customer_18379,1950-09-14,9
118380,Customer_18380,1951-10-11,3
118381,Customer_18381,1964-12-17,4
118382,Customer_18382,1983-06-25,9
118383,Customer_18383,1954-08-07,9
118384,Customer_18384,1965-09-12,7
118385,Customer_18385,1950-04-03,8
118386,Customer_18386,1961-04-24,4
118387,Customer_18387,1963-03-27,10
118388,Customer_18388,1981-03-24,9
118389,Customer_18389,1955-06-02,6
118390,Customer_18390,1952-05-14,2
118391,Customer_18391,1989-04-02,10
118392,Customer_18392,1988-02-13,6
118393,Customer_18393,1967-03-13,8
118394,Customer_18394,1976-08-27,10
118395,Customer_18395,1988-02-11,3
118396,Customer_18396,1953-01-26,10
118397,Customer_18397,1962-05-22,7
118398,Customer_18398,1998-03-03,8
118399,Customer_18399,1976-01-12,2
118400,Customer_18400,1953-01-17,3
118401,Customer_18401,1992-01-20,3
118402,Customer_18402,1981-02-06,10
118403,Customer_18403,1979-09-02,1
118404,Customer_18404,1965-04-05,2
118405,Customer_18405,1981-06-26,7
118406,Customer_18406,1995-07-08,2
118407,Customer_18407,1985-10-05,3
118408,Customer_18408,1957-06-19,10
118409,Customer_18409,1968-08-09,8
118410,Customer_18410,1972-07-20,10
118411,Customer_18411,1963-04-14,4
118412,Customer_18412,1975-11-25,9
118413,Customer_18413,1950-08-20,1
118414,Customer_18414,1982-01-09,6
118415,Customer_18415,1967-12-01,7
118416,Customer_18416,1972-12-24,5
118417,Customer_18417,1983-12-04,2
118418,Customer_18418,1991-08-08,9
118419,Customer_18419,1990-01-06,1
118420,Customer_18420,1975-07-24,1
118421,Customer_18421,1956-06-02,5
118422,Customer_18422,1983-07-17,7
118423,Customer_18423,1954-01-10,7
118424,Customer_18424,1966-12-06,10
118425,Customer_18425,1986-01-03,1
118426,Customer_18426,1961-04-09,2
118427,Customer_18427,1996-01-01,5
118428,Customer_18428,1987-07-15,2
118429,Customer_18429,1953-02-03,8
118430,Customer_18430,1973-02-06,5
118431,Customer_18431,1984-10-25,1
118432,Customer_18432,1991-12-09,6
118433,Customer_18433,1972-12-25,2
118434,Customer_18434,1988-07-12,5
118435,Customer_18435,1972-03-02,8
118436,Customer_18436,1966-12-12,5
118437,Customer_18437,1991-11-21,8
118438,Customer_18438,1985-03-13,5
118439,Customer_18439,1977-09-15,6
118440,Customer_18440,1950-06-22,3
118441,Customer_18441,1998-05-07,7
118442,Customer_18442,1996-04-15,5
118443,Customer_18443,1976-04-26,8
118444,Customer_18444,1954-12-01,1
118445,Customer_18445,1981-06-10,10
118446,Customer_18446,1965-05-10,6
118447,Customer_18447,1973-01-19,3
118448,Customer_18448,1957-06-06,3
118449,Customer_18449,1982-03-03,3
118450,Customer_18450,1990-08-10,7
118451,Customer_18451,1999-08-26,5
118452,Customer_18452,1969-07-23,6
118453,Customer_18453,1963-11-05,9
118454,Customer_18454,1966-07-16,2
118455,Customer_18455,1995-06-20,7
118456,Customer_18456,1967-01-08,7
118457,Customer_18457,1970-04-24,8
118458,Customer_18458,1951-08-10,8
118459,Customer_18459,1958-02-24,6
118460,Customer_18460,1996-10-09,9
118461,Customer_18461,1994-06-11,7
118462,Customer_18462,1993-09-11,3
118463,Customer_18463,1969-09-15,8
118464,Customer_18464,1980-03-01,5
118465,Customer_18465,1969-12-12,7
118466,Customer_18466,1999-02-25,3
118467,Customer_18467,1955-06-17,9
118468,Customer_18468,1979-07-17,2
118469,Customer_18469,1994-08-16,1
118470,Customer_18470,1984-06-21,9
118471,Customer_18471,1953-12-06,9
118472,Customer_18472,1991-06-05,5
118473,Customer_18473,1983-12-20,9
118474,Customer_18474,1953-04-06,4
118475,Customer_18475,1965-05-19,3
118476,Customer_18476,1961-09-26,10
118477,Customer_18477,1978-03-09,8
118478,Customer_18478,1993-10-06,4
118479,Customer_18479,1971-02-14,5
118480,Customer_18480,1991-04-08,8
118481,Customer_18481,1968-10-16,2
118482,Customer_18482,1985-03-08,8
118483,Customer_18483,1970-09-22,1
118484,Customer_18484,1981-01-21,4
118485,Customer_18485,1991-09-14,9
118486,Customer_18486,1973-03-05,10
118487,Customer_18487,1990-12-23,10
118488,Customer_18488,1965-01-16,10
118489,Customer_18489,1960-02-15,10
118490,Customer_18490,1979-12-18,7
118491,Customer_18491,1965-03-14,1
118492,Customer_18492,1984-11-21,7
118493,Customer_18493,1968-09-18,3
118494,Customer_18494,1999-09-01,9
118495,Customer_18495,1994-07-01,7
118496,Customer_18496,1994-04-27,5
118497,Customer_18497,1978-01-19,9
118498,Customer_18498,1969-09-11,1
118499,Customer_18499,1991-03-22,4
118500,Customer_18500,1965-02-14,8
118501,Customer_18501,1952-09-20,7
118502,Customer_18502,1957-09-21,5
118503,Customer_18503,1978-12-06,8
118504,Customer_18504,1950-04-22,4
118505,Customer_18505,1977-10-21,9
118506,Customer_18506,1966-12-09,2
118507,Customer_18507,1981-11-16,6
118508,Customer_18508,1975-10-06,7
118509,Customer_18509,1964-10-22,3
118510,Customer_18510,1953-02-23,3
118511,Customer_18511,1999-05-08,3
118512,Customer_18512,1996-12-16,5
118513,Customer_18513,1984-04-20,1
118514,Customer_18514,1963-10-19,4
118515,Customer_18515,1986-05-09,6
118516,Customer_18516,1951-10-19,6
118517,Customer_18517,1993-04-03,2
118518,Customer_18518,1977-04-23,8
118519,Customer_18519,1984-06-18,3
118520,Customer_18520,1980-06-07,8
118521,Customer_18521,1990-06-25,10
118522,Customer_18522,1977-07-06,4
118523,Customer_18523,1992-11-10,3
118524,Customer_18524,1988-11-21,4
118525,Customer_18525,1965-04-15,4
118526,Customer_18526,1991-04-01,7
118527,Customer_18527,1955-04-20,6
118528,Customer_18528,1972-06-14,5
118529,Customer_18529,1992-02-05,2
118530,Customer_18530,1951-12-14,10
118531,Customer_18531,1988-04-21,2
118532,Customer_18532,1955-04-03,4
118533,Customer_18533,1992-05-19,2
118534,Customer_18534,1977-05-06,7
118535,Customer_18535,1960-09-16,5
118536,Customer_18536,1986-07-14,3
118537,Customer_18537,1996-03-25,7
118538,Customer_18538,1967-11-16,8
118539,Customer_18539,1996-09-15,4
118540,Customer_18540,1963-05-15,3
118541,Customer_18541,1979-08-03,1
118542,Customer_18542,1961-12-11,10
118543,Customer_18543,1981-10-08,1
118544,Customer_18544,1998-04-02,4
118545,Customer_18545,1969-02-04,5
118546,Customer_18546,1957-11-20,2
118547,Customer_18547,1978-01-25,2
118548,Customer_18548,1967-12-14,4
118549,Customer_18549,1982-09-27,9
118550,Customer_18550,1961-07-02,9
118551,Customer_18551,1990-09-20,2
118552,Customer_18552,1962-10-26,6
118553,Customer_18553,1979-08-25,3
118554,Customer_18554,1964-09-18,3
118555,Customer_18555,1959-01-27,3
118556,Customer_18556,1975-05-15,5
118557,Customer_18557,1950-07-26,7
118558,Customer_18558,1964-01-02,2
118559,Customer_18559,1993-10-24,6
118560,Customer_18560,1953-01-21,7
118561,Customer_18561,1984-10-20,4
118562,Customer_18562,1959-02-08,1
118563,Customer_18563,1961-09-10,4
118564,Customer_18564,1996-05-07,4
118565,Customer_18565,1952-07-21,5
118566,Customer_18566,1997-06-26,8
118567,Customer_18567,1967-08-19,9
118568,Customer_18568,1970-06-14,4
118569,Customer_18569,1972-07-23,4
118570,Customer_18570,1995-12-08,2
118571,Customer_18571,1953-12-24,2
118572,Customer_18572,1955-09-11,5
118573,Customer_18573,1976-02-26,7
118574,Customer_18574,1997-12-27,6
118575,Customer_18575,1979-11-19,6
118576,Customer_18576,1975-06-01,6
118577,Customer_18577,1966-06-06,1
118578,Customer_18578,1988-09-18,3
118579,Customer_18579,1965-06-02,10
118580,Customer_18580,1964-07-17,9
118581,Customer_18581,1952-03-03,1
118582,Customer_18582,1953-02-10,4
118583,Customer_18583,1993-03-19,6
118584,Customer_18584,1974-03-27,1
118585,Customer_18585,1978-11-08,10
118586,Customer_18586,1975-11-19,2
118587,Customer_18587,1987-08-26,2
118588,Customer_18588,1984-09-06,8
118589,Customer_18589,1985-08-17,9
118590,Customer_18590,1970-06-01,4
118591,Customer_18591,1982-08-24,4
118592,Customer_18592,1968-09-03,5
118593,Customer_18593,1991-09-25,5
118594,Customer_18594,1986-05-27,1
118595,Customer_18595,1991-05-24,4
118596,Customer_18596,1995-03-13,7
118597,Customer_18597,1962-11-08,3
118598,Customer_18598,1958-04-13,7
118599,Customer_18599,1984-11-05,8
118600,Customer_18600,1996-02-17,4
118601,Customer_18601,1965-12-04,7
118602,Customer_18602,1981-04-15,10
118603,Customer_18603,1966-08-14,2
118604,Customer_18604,1981-05-06,8
118605,Customer_18605,1952-10-02,9
118606,Customer_18606,1974-02-03,1
118607,Customer_18607,1965-03-24,7
118608,Customer_18608,1991-07-06,2
118609,Customer_18609,1972-03-18,3
118610,Customer_18610,1994-02-26,1
118611,Customer_18611,1983-11-25,1
118612,Customer_18612,1984-02-04,4
118613,Customer_18613,1957-02-05,8
118614,Customer_18614,1962-12-21,8
118615,Customer_18615,1989-11-12,4
118616,Customer_18616,1986-04-26,9
118617,Customer_18617,1996-01-26,9
118618,Customer_18618,1966-09-02,8
118619,Customer_18619,1983-10-09,2
118620,Customer_18620,1967-03-09,7
118621,Customer_18621,1955-03-05,6
118622,Customer_18622,1950-02-11,1
118623,Customer_18623,1963-09-21,3
118624,Customer_18624,1984-12-24,9
118625,Customer_18625,1962-08-07,5
118626,Customer_18626,1956-09-04,7
118627,Customer_18627,1984-10-05,10
118628,Customer_18628,1951-08-19,4
118629,Customer_18629,1999-11-26,4
118630,Customer_18630,1955-09-22,5
118631,Customer_18631,1965-04-03,3
118632,Customer_18632,1995-09-02,2
118633,Customer_18633,1970-03-03,3
118634,Customer_18634,1950-04-02,4
118635,Customer_18635,1978-01-27,10
118636,Customer_18636,1998-05-12,7
118637,Customer_18637,1970-12-06,2
118638,Customer_18638,1985-03-06,6
118639,Customer_18639,1990-06-25,2
118640,Customer_18640,1955-02-14,4
118641,Customer_18641,1989-01-22,8
118642,Customer_18642,1972-10-22,10
118643,Customer_18643,1961-02-12,10
118644,Customer_18644,1961-01-14,7
118645,Customer_18645,1992-11-16,1
118646,Customer_18646,1989-09-27,7
118647,Customer_18647,1951-09-11,10
118648,Customer_18648,1954-04-23,8
118649,Customer_18649,1991-04-24,3
118650,Customer_18650,1961-09-05,9
118651,Customer_18651,1958-03-11,10
118652,Customer_18652,1977-01-16,6
118653,Customer_18653,1976-01-16,8
